x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,class
-5.5167,0.99811,0.7806,0.24694,-0.70908,-0.67441,-3.0405,-0.20771,1.0886,-1.9141,0
-5.9743,2.7441,1.0571,0.41074,0.089086,0.52801,-1.8671,-1.6751,1.5459,-1.911,0
-5.5085,0.55484,-0.55155,1.2306,0.79754,0.33929,-0.78111,0.23658,0.78777,-1.3251,0
-3.9133,3.2836,0.44423,0.13712,-0.49256,0.59653,-1.1478,-0.5569,0.44353,-1.7767,0
-3.6324,3.0781,-0.46632,0.59618,0.52308,-0.094471,-0.37116,0.46805,0.056969,-0.51987,0
-4.0838,2.547,-0.6167,0.56611,0.2569,0.29069,-1.2643,0.77297,-0.29314,-0.13072,0
-5.1051,1.9553,-0.32492,0.70029,0.50982,-0.062867,-1.3337,0.82406,0.10945,-0.45241,0
-4.5597,2.5506,-0.20818,0.88474,0.77309,-0.49828,-0.51547,0.07292,0.53737,-0.63436,0
-6.1515,1.1399,0.15182,1.6465,1.061,-1.3514,-0.30098,-0.33094,1.1562,-0.87617,0
-5.7197,0.51231,0.97583,1.6679,0.033365,-0.57662,-1.7214,0.29811,1.7137,-0.60361,0
-5.1512,1.0972,0.75405,1.4218,-0.031568,-0.25921,-1.7193,0.2925,1.4545,-0.53794,0
-5.9286,2.458,1.0369,1.8103,0.40354,0.96995,-1.3125,-1.0371,1.6319,-0.2482,0
-6.5086,1.9995,-0.14388,1.6009,1.2078,1.5843,-0.44948,-1.085,0.96228,-1.1416,0
-4.0105,3.4492,0.59826,1.2829,0.15248,1.4202,-0.91766,-0.21596,0.89823,0.0055663,0
-3.9893,2.9668,-0.99492,0.64464,-0.56554,0.35573,0.14046,0.070431,-0.049858,-1.42,0
-4.4646,2.3847,-1.1404,0.65799,-0.86437,0.80763,-0.7508,0.41645,-0.46023,-1.0081,0
-5.553,1.7085,-0.81658,0.88161,-0.62302,0.44397,-0.72198,0.48037,0.0019096,-1.4276,0
-4.9892,2.3518,-0.69162,0.98408,-0.34971,-0.037654,0.11535,-0.32617,0.45792,-1.5901,0
-6.5317,0.92053,-0.32975,1.832,-0.15615,-0.84709,0.40093,-0.73673,1.0748,-1.9623,0
-6.0968,0.26648,0.54322,1.8786,-1.1752,-0.091934,-1.1559,-0.076448,1.6256,-1.6407,0
-5.5401,0.84184,0.32646,1.6416,-1.2088,0.2281,-1.1776,-0.080587,1.3816,-1.5321,0
-6.3216,2.1924,0.54591,2.1112,-0.92509,1.5642,-0.63831,-1.5121,1.5665,-1.3089,0
-4.2818,3.2231,0.045633,1.4854,-1.2903,2.0243,-0.31563,-0.73011,0.8635,-0.98742,0
-3.4004,2.4672,-0.90988,0.67121,-0.41219,0.16042,0.12493,0.11135,-0.17157,-1.4305,0
-3.8427,1.9694,-1.0573,0.63779,-0.65862,0.49934,-0.7288,0.39756,-0.53981,-1.1173,0
-4.8523,1.3609,-0.79625,0.72615,-0.41669,0.1671,-0.7431,0.49401,-0.15652,-1.4788,0
-4.3148,1.9435,-0.68738,0.95375,-0.18667,-0.24755,0.050917,-0.27349,0.26012,-1.6491,0
-5.9904,0.45586,-0.25177,1.7881,0.14689,-1.1116,0.37125,-0.68792,0.8672,-2.0239,0
-5.5512,-0.14691,0.58381,1.8253,-0.83016,-0.38096,-1.0086,-0.05683,1.4241,-1.7368,0
-4.9513,0.48389,0.32976,1.5138,-0.90699,-0.05582,-1.074,-0.069474,1.1697,-1.6062,0
-5.9649,1.9758,0.70845,1.8735,-0.52514,1.2708,-0.76718,-1.3939,1.369,-1.4575,0
-7.5486,4.2551,-0.82276,1.0922,1.7875,-1.3368,0.065532,1.4086,1.0162,0.021467,0
-8.2619,2.0251,-0.86845,3.3441,2.2543,-0.075494,0.69759,0.306,1.0728,0.18331,0
-6.6623,3.6239,-1.7947,2.298,2.0685,1.0991,0.67724,-0.12685,-0.080497,0.46383,0
-7.9442,3.7317,-0.36649,2.8577,1.676,0.60812,0.071652,0.2652,0.88556,-0.052799,0
-8.4161,3.8845,-0.30183,2.8875,1.7408,0.70583,-0.060644,0.12952,1.0176,0.032283,0
-7.9369,2.4409,-0.459,3.312,1.6053,-0.49957,0.10753,-0.32211,0.17432,0.48199,0
-5.6627,4.2247,-1.6217,1.9427,1.2418,0.95019,0.19216,-0.37996,-1.3203,0.82996,0
-7.4362,4.1861,-0.25851,2.717,1.028,0.43218,-0.44834,-0.053368,-0.13068,0.20727,0
-7.7482,4.2937,-0.318,2.6302,1.0289,0.37678,-0.51569,-0.096157,-0.093455,0.26992,0
-7.6433,4.4222,-0.44908,2.5283,1.6001,0.94234,-0.162,0.50947,0.7471,0.54544,0
-7.8196,4.5175,-0.22419,2.3165,1.628,1.2252,-0.084283,0.13926,0.13506,-0.034638,0
-8.1009,2.4625,-0.85746,2.9957,2.1455,0.18065,0.33926,0.15456,1.0829,0.40672,0
-5.7943,4.3047,-1.9576,1.6845,1.6056,1.4652,0.39524,0.0088976,-0.57121,0.70013,0
-7.5591,4.2506,-0.56975,2.3682,1.5137,1.1076,-0.1872,0.3104,0.71013,0.15599,0
-8.3854,2.991,1.1932,1.4557,2.2077,-1.6452,2.2998,1.083,-0.18708,0.11315,0
-6.69,1.9369,-0.21543,0.86281,2.215,-1.5658,2.5033,0.35421,-0.74813,0.02448,0
-8.2707,2.6977,1.028,1.2894,2.0996,-1.4813,2.3102,0.80012,-0.2589,-0.45517,0
-8.7961,2.8608,1.1759,1.3447,2.1339,-1.3413,2.214,0.55089,-0.21888,-0.31007,0
-8.4049,3.0386,0.28633,1.9248,2.3692,-1.4273,2.0603,1.0205,1.0694,-0.44937,0
-7.4375,2.0243,-1.6359,1.2806,2.119,-1.8752,0.42104,1.1939,1.4321,-0.20196,0
-8.2945,2.7574,0.12168,1.764,2.274,-1.2687,2.0756,0.75813,1.0148,-1.0038,0
-8.8015,2.9864,0.16282,1.7506,2.3309,-1.0249,1.8814,0.51538,1.0933,-0.80017,0
-7.9502,2.7679,1.373,1.7167,1.552,-1.8005,1.5063,1.2416,0.78534,-0.13031,0
-7.5463,0.59321,0.33361,1.7819,1.7804,-2.6869,1.6804,0.97043,0.74695,-0.23375,0
-6.6843,1.6539,-0.14467,1.1044,1.8027,-1.9559,1.7232,0.52168,0.16854,-0.29261,0
-7.8354,2.4746,1.2078,1.5504,1.4439,-1.6366,1.5167,0.95872,0.71352,-0.69863,0
-8.329,2.6826,1.3148,1.5256,1.4703,-1.4905,1.3717,0.7062,0.73318,-0.51505,0
-6.0317,3.5204,-2.3301,0.54863,1.8641,-1.0418,0.54729,0.53153,0.29651,-0.16004,0
-7.9488,1.8441,-1.2428,1.8159,1.7985,-2.2751,2.2657,-0.36427,-1.0011,-0.20217,0
-8.9241,2.7223,0.21604,2.5242,1.1809,-1.4835,1.87,0.07877,-0.29221,-0.45569,0
-9.2678,2.928,0.29185,2.7,1.0401,-1.2023,1.7399,-0.095064,-0.28176,-0.26374,0
-7.4054,3.9336,-1.036,0.87673,1.6442,-1.1578,0.097401,1.1116,0.90531,-0.73617,0
-7.8321,4.0952,-0.89016,1.076,1.7271,-0.79612,-0.0051887,0.91283,0.9169,-0.49682,0
-5.371,1.7373,0.66669,2.1776,1.7153,1.7821,-0.8997,-1.2753,2.5472,-1.1162,0
-3.5275,1.9812,0.72984,0.85549,0.93783,0.74002,-1.1001,-0.7176,1.5226,-0.94421,0
-4.8688,2.7052,-0.18802,0.95548,1.8502,0.99863,-0.91601,-0.67637,0.64034,-0.66169,0
-4.2454,2.0844,0.68615,1.0543,1.0453,1.2595,-1.081,-1.949,1.0385,-0.81437,0
-4.8904,2.3715,-0.50412,1.0072,2.1774,1.6167,-0.58062,-0.77648,1.3501,-0.62735,0
-5.2006,1.232,0.6007,2.4433,1.8183,1.6212,-0.36951,-0.91497,2.6491,-1.2244,0
-4.8069,1.5997,0.46326,2.1311,1.6295,1.8221,-0.59148,-0.9067,2.417,-1.0153,0
-4.5869,2.3262,0.29039,0.95863,1.5081,1.7155,-1.0783,-2.1092,1.7658,-0.92179,0
-4.8629,2.3399,0.56878,1.3675,1.3918,1.8981,-1.2352,-1.1387,2.1493,-0.71125,0
-5.5216,3.0152,0.67136,1.6305,-1.472,1.5646,0.40583,-1.261,1.7126,-1.3122,0
-3.7415,2.1667,0.78172,0.98759,1.023,0.94113,-1.2402,-0.84703,1.5886,-0.89625,0
-4.1156,2.1505,0.98686,1.3129,0.98584,1.2867,-1.2186,-1.3155,1.3216,-1.2664,0
-4.6211,2.1679,-0.073059,1.1636,1.6049,1.0047,-0.71711,-0.88107,0.57998,-0.55975,0
-4.6124,2.1241,0.15899,1.1492,1.7906,1.4034,-0.7417,-0.38839,0.47452,-0.687,0
-4.8344,2.5531,0.2344,1.6668,-1.2033,1.4503,0.042762,-0.91569,1.8585,-0.24775,0
-10.8234,-2.6477,3.8608,2.6962,-0.26336,1.8902,-0.92314,-0.082036,0.31909,-1.2279,0
-9.8575,-1.8145,2.9648,1.5867,-0.52904,1.0589,-1.7,0.28708,1.2022,-1.8408,0
-9.3804,0.044767,2.6027,0.99908,-0.28677,2.3151,-2.2507,-0.73334,1.1454,-0.92751,0
-10.2249,-0.66552,2.2114,2.1645,0.50094,3.3658,-1.204,-0.2075,1.9523,-1.1634,0
-9.7449,-1.5415,2.9299,1.4639,-0.5367,1.2555,-1.9864,0.17271,1.0738,-1.5768,0
-9.8654,-0.19534,2.7637,1.5798,-0.20917,3.1315,-1.6921,-0.84683,0.91985,-0.74315,0
-5.2524,1.1708,1.5051,-2.8281,-0.6025,0.2464,-0.67663,-1.9752,-0.21276,-0.97372,0
-5.1237,1.2014,1.8142,-2.7039,-0.66707,0.38586,-0.64429,-1.4038,-0.15602,-1.0482,0
-5.2346,-1.0215,1.0946,-2.2472,-0.4337,-0.32923,-1.15,-0.23107,1.4502,-1.2844,0
-4.1809,-1.0706,0.93944,-1.667,-0.50563,-0.39046,-1.1392,0.79198,1.6212,-0.8671,0
-7.1387,-0.99464,-2.0763,-2.4697,1.6342,-0.036834,-0.42036,2.4638,1.8523,-1.257,0
-5.9504,-1.1124,-0.36703,-2.366,0.40131,-0.75711,-0.76416,0.72799,0.9468,-0.68114,0
-7.7184,-1.5309,1.9866,-0.87668,0.05759,2.0875,-1.0998,0.44659,2.8969,-0.70327,0
-5.176,-0.78193,1.356,-1.8422,-0.45399,-0.30301,-1.2193,0.5899,1.7272,-1.6598,0
-7.1181,-2.6849,-0.06619,-0.9315,1.2902,-0.30741,0.36587,2.2142,2.5186,-1.9321,0
-7.0097,-1.0099,2.0193,-1.2398,-0.43815,1.4212,-1.4047,0.39136,1.9995,-0.20307,0
-4.6947,1.1245,1.3159,-2.4516,-0.79949,0.064721,-0.88098,-1.1252,0.031658,-0.92575,0
-5.0324,-0.92316,1.5073,-1.9762,-0.49444,-0.14257,-1.1488,0.58356,1.5383,-1.4182,0
-6.0555,0.75125,2.2462,-2.6756,-0.69281,0.5412,-1.1599,-1.8757,-0.055588,-1.5326,0
-5.1183,0.78762,2.2683,-1.9406,-0.60745,0.30656,-1.0488,-0.29858,0.52537,-1.5165,0
-8.058,1.1111,-1.3762,-2.707,2.0553,1.4025,0.11358,1.007,1.1917,-1.7802,0
-6.5208,0.60725,0.78837,-2.6934,0.41913,-0.03511,-0.45318,-0.87734,-0.49855,-0.92937,0
-8.3081,-0.44105,2.4597,-0.79721,-0.2038,2.83,-1.2508,-1.0288,2.121,-0.82062,0
-5.4963,0.68554,2.4902,-2.0078,-0.57108,0.31682,-0.97249,-0.51717,0.55148,-1.7029,0
-7.9921,-1.1802,1.3919,-0.57133,1.5111,0.66425,0.91226,0.55617,1.6249,-2.4598,0
-5.6707,1.2263,2.1192,-2.7884,-0.76429,0.93925,-1.0995,-1.9612,-0.033799,-0.28207,0
-5.8158,0.82224,2.7457,-2.3632,-0.76626,0.72614,-1.1753,-0.82298,0.069615,-1.7297,0
-5.3479,-1.9255,1.9751,-2.1289,-0.72369,-1.1364,-1.2807,-0.36809,0.70006,-0.97706,0
-4.3519,-1.9158,1.7484,-1.5707,-0.69786,-1.0838,-1.2896,0.76096,1.0295,-0.64445,0
-7.4745,-1.8468,-1.5132,-2.2748,1.6156,-0.53408,-0.4396,2.585,1.7302,-1.2091,0
-6.0683,-2.0294,0.57864,-2.1728,0.20912,-1.5428,-0.8635,0.71096,0.21107,-0.51426,0
-7.8554,-2.3221,2.59,-0.80225,-0.2298,1.2721,-1.0746,0.5261,2.4567,-0.75238,0
-5.2868,-1.6511,2.2761,-1.7002,-0.66089,-1.07,-1.3481,0.4984,1.0173,-1.504,0
-6.9598,-3.1056,0.722,-1.0452,0.98913,-0.96282,0.17156,2.12,1.7092,-1.7221,0
-6.8916,-1.8724,3.0544,-1.1311,-0.93567,0.27031,-1.48,0.35588,0.9475,-0.070908,0
-7.7313,1.6648,-2.4915,-3.3701,1.6507,1.096,0.16718,0.2648,0.54766,-1.3515,0
-4.9367,1.2387,1.5535,-2.6703,-0.77765,0.33702,-0.86432,-1.3486,0.0072243,-0.8212,0
-4.8443,-0.8728,1.1951,-1.9839,-0.53605,-0.30116,-1.414,0.73146,1.8487,-1.0456,0
-5.426,0.8511,2.3935,-2.0695,-0.73205,0.60988,-1.3028,-0.52904,0.46317,-1.4044,0
-4.9699,-1.7538,2.0566,-1.8357,-0.77138,-1.0428,-1.5578,0.67754,1.148,-0.7873,0
-6.1599,-1.0979,-0.47627,-2.087,1.1121,0.43126,-0.602,2.2258,2.1645,-1.268,0
-6.3269,-2.0104,0.37858,-1.9127,0.97309,-0.28808,-0.65801,2.2451,1.5563,-1.107,0
-6.1391,1.1701,0.10678,-3.0322,0.082917,-0.1107,-0.52463,-0.91944,-1.0461,-0.68956,0
-7.6803,0.34337,1.8029,-1.5401,-0.016957,2.6363,-0.81677,-2.0984,1.5561,-0.25665,0
-5.379,1.285,1.6692,-2.6042,-0.83631,0.18321,-1.0805,-1.4722,-0.092115,-1.6508,0
-7.9002,-0.6522,0.32533,-1.2349,1.1408,0.46805,0.82527,-0.21465,1.011,-1.8448,0
-6.9141,0.77646,2.3999,-2.0753,-1.0612,1.9349,-1.5712,-2.2594,-0.19995,0.4681,0
-4.4112,-0.81552,0.93148,-1.4925,-0.94036,-2.3679,1.7433,0.84544,-0.47559,-0.45584,0
-6.9755,-0.26673,1.8783,1.7643,-0.3463,-0.81529,0.80675,-1.0952,1.0568,-1.5453,0
-7.7762,0.71014,0.72345,0.78206,1.5213,-2.6794,1.1068,-1.4558,-1.9865,-1.8325,0
-6.7802,2.0118,0.54408,-0.37607,1.072,-2.1549,0.24289,-1.3329,-2.0183,-1.5857,0
-4.6592,1.7451,1.3377,-0.65706,0.46512,-2.1056,-0.16745,-0.89787,-0.75955,-0.51522,0
-7.7503,0.87699,2.1522,1.5263,0.26863,-1.2768,0.66522,-2.5602,-0.93709,-1.386,0
-7.4294,1.379,2.018,1.2772,0.21921,-0.90313,0.37631,-2.4809,-1.096,-1.2586,0
-7.5769,0.41419,2.7296,2.1471,-0.025084,-0.057098,0.41794,-2.2363,1.0346,-1.4415,0
-7.3136,0.2378,3.427,2.0107,-0.59561,-1.0436,0.2038,-2.3236,0.2286,-1.6036,0
-7.9693,0.042205,2.985,1.859,0.23793,-1.1423,1.2326,-2.48,-0.75454,-1.1129,0
-7.0001,0.85504,3.3497,1.7643,-0.51972,-0.75233,-0.014796,-2.2955,0.063441,-1.4346,0
-7.1308,0.6537,2.2035,2.3876,-1.1764,-0.4202,-2.4155,-1.3617,-0.035739,-1.6961,0
-7.7668,0.13741,2.1938,2.1548,0.085917,-1.5158,0.62702,-2.544,-0.44656,-1.4324,0
-7.5541,0.93893,2.002,1.7117,0.18453,-1.175,0.33753,-2.5821,-0.82513,-1.2959,0
-7.2577,1.4488,0.52259,0.16608,1.3143,-2.4388,0.58162,-1.4391,-2.1251,-1.6883,0
-7.0326,2.0005,1.8632,0.86424,0.26573,-0.58701,0.17763,-2.2941,-1.2317,-1.1333,0
-7.8403,0.49691,0.04505,0.87838,1.7624,-2.8104,1.2869,-0.95331,-2.1565,-1.0911,0
-7.2631,1.2255,-0.089727,0.28438,1.4419,-2.4991,0.73063,-0.93635,-2.2613,-0.97743,0
-7.8178,-0.081248,0.50438,1.6408,1.4754,-1.8072,1.2249,-0.52906,-0.11709,-1.3508,0
-8.2263,-0.47658,0.83936,1.3685,1.7321,-3.042,2.1725,-0.74715,-2.1073,-1.0137,0
-7.1083,0.49931,1.1379,0.90689,0.7901,-2.6321,0.45562,-0.6679,-1.1432,-1.2165,0
-7.2307,0.25991,-0.21433,1.5029,-0.062692,-2.279,-2.3875,0.37134,-1.2723,-1.3712,0
-7.9625,-0.32168,-0.064926,1.6801,1.5294,-3.4748,1.4235,-0.75417,-1.7199,-1.3969,0
-7.6384,0.68908,-0.23809,0.92784,1.6571,-2.8987,0.90393,-0.95198,-2.1882,-1.0078,0
-7.6803,0.082053,1.314,1.6215,1.2463,-1.609,0.9867,-1.058,0.17894,-2.0724,0
-6.7779,1.7624,-0.025207,-0.35058,1.1792,-2.1863,0.41134,-0.86628,-2.0879,-0.85549,0
-6.6561,0.41835,1.3911,0.80313,0.55923,-2.3413,0.57826,-1.5566,-0.80686,-1.0157,0
-6.1525,1.1334,1.1387,0.21095,0.40306,-2.0402,0.16748,-1.4656,-0.99931,-0.90455,0
-6.4871,-0.18222,2.0834,1.6706,0.23948,-1.1145,0.4161,-1.1818,1.3773,-1.213,0
-6.2093,-0.38847,2.841,1.5467,-0.38902,-2.2493,0.2542,-1.2501,0.50305,-1.4346,0
-6.9146,-0.57116,2.3568,1.443,0.53824,-2.2949,1.3495,-1.393,-0.6026,-0.85788,0
-5.796,0.37589,2.6661,1.0026,-0.38181,-1.9039,-0.27787,-1.2689,0.36009,-1.1032,0
-5.9183,0.20872,1.382,1.6608,-1.1757,-1.6288,-2.9443,-0.34599,0.22271,-1.3092,0
-6.682,-0.45141,1.4991,1.7839,0.37695,-2.7229,0.72021,-1.3952,-0.27725,-1.2257,0
-6.388,0.57434,1.2085,0.91546,0.4522,-2.2787,0.25912,-1.5306,-0.76874,-0.93798,0
-7.3925,-0.13843,2.0844,1.4755,0.59667,-2.8056,0.82938,-1.1097,-0.72107,-2.3128,0
-5.7978,1.7189,1.0193,-0.3468,0.36291,-1.8545,-0.12469,-1.2938,-1.0359,-0.86715,0
-8.2854,0.78612,-0.099165,0.91173,2.2075,-2.0197,1.3795,-1.026,-0.74025,-2.272,0
-7.6661,1.489,-0.20302,0.31972,1.8467,-1.5898,0.85348,-0.94062,-0.81962,-2.1115,0
-8.1796,0.18771,0.50961,1.7068,1.8772,-0.90064,1.3432,-0.59047,1.4224,-2.5446,0
-7.8978,-0.020734,1.249,1.5831,1.237,-2.058,1.1649,-0.63575,0.54004,-2.7903,0
-8.6006,-0.20982,0.80243,1.4684,2.1491,-2.1108,2.2793,-0.80455,-0.56729,-2.2172,0
-7.4644,0.7834,1.1117,0.9935,1.1895,-1.6814,0.52596,-0.74679,0.36844,-2.3702,0
-7.5479,0.6153,-0.21059,1.5987,0.29612,-1.367,-2.3582,0.26023,0.21495,-2.5268,0
-8.3941,-0.14572,-0.12687,1.8439,2.0611,-2.525,1.6162,-0.75347,-0.16794,-2.6119,0
-8.0383,0.91558,-0.29526,1.041,2.1346,-1.9573,1.0187,-0.9787,-0.6782,-2.1786,0
-8.0986,-0.30691,1.6341,1.3744,1.52,-2.8544,1.9358,-1.2728,-1.8344,-1.7298,0
-7.1196,2.0666,-0.070612,-0.2908,1.5427,-1.2713,0.44944,-0.9022,-0.65492,-1.9604,0
-7.4007,0.46091,0.68859,0.54861,1.4983,-2.3396,0.99675,-0.52818,-2.0352,-1.2841,0
-6.8169,1.0386,0.69812,0.083522,1.2223,-1.8421,0.57978,-0.47457,-1.9684,-1.1616,0
-7.473,-0.083449,1.1318,1.3266,1.3296,-1.2314,1.033,-0.086699,-0.10501,-1.5532,0
-7.1896,-0.2849,1.8803,1.1914,0.69752,-2.3524,0.85741,-0.14536,-0.98022,-1.762,0
-7.8949,-0.47781,1.4593,1.0637,1.613,-2.4158,1.973,-0.31708,-2.0622,-1.1926,0
-6.7917,0.46473,1.7205,0.69008,0.69876,-2.0222,0.35811,-0.21828,-1.1222,-1.4298,0
-6.9099,0.33523,0.46081,1.3531,-0.097119,-1.7199,-2.3802,0.6666,-1.2451,-1.6078,0
-7.2101,0.51048,0.53107,0.78571,1.4412,-2.2983,0.7304,-0.50263,-1.965,-1.2077,0
-6.9547,0.68981,1.9498,0.91136,0.54843,-2.4417,0.21723,-1.1913,-0.84453,-1.9559,0
-6.4678,1.6676,0.575,-0.40046,1.1542,-1.63,0.24321,-0.27072,-2.0762,-1.0984,0
-8.6014,0.62872,-1.2328,1.226,2.902,-1.6141,1.7658,-0.12104,-0.4011,-1.918,0
-7.9423,1.3626,-1.2859,0.53256,2.489,-1.1385,1.1852,-0.10514,-0.43486,-1.7333,0
-8.5931,0.14063,-0.76981,1.857,2.6265,-0.54147,1.719,0.33564,1.5977,-2.1753,0
-8.3027,-0.052785,-0.02824,1.7136,1.9677,-1.7067,1.5099,0.26912,0.69945,-2.4044,0
-9.0141,-0.2569,-0.47699,1.6186,2.8984,-1.7517,2.6551,0.12156,-0.39195,-1.8479,0
-7.91,0.68756,-0.18284,1.1737,1.9736,-1.3453,0.96101,0.19791,0.5474,-2.0211,0
-8.0294,0.4573,-1.5573,1.7896,1.1154,-1.003,-1.9556,1.219,0.39083,-2.1685,0
-8.7463,-0.094666,-1.3854,1.9212,2.6795,-2.1869,1.8663,0.10289,-0.0131,-2.221,0
-8.3116,0.82803,-1.4116,1.2994,2.7372,-1.5662,1.3131,-0.13073,-0.34843,-1.8035,0
-7.0531,0.48499,0.62282,1.5029,-0.32076,-2.0805,-2.6016,-0.14138,-0.93102,-2.1222,0
-7.5022,1.9626,-1.2911,-0.070445,2.2669,-0.88318,0.82498,-0.013167,-0.42188,-1.6026,0
-7.4229,0.58811,0.45947,0.90562,1.0593,-2.7261,1.0544,-1.0856,-1.6623,-1.0925,0
-6.899,1.153,0.37847,0.42589,0.85051,-2.3538,0.68487,-0.97632,-1.7296,-1.022,0
-7.5714,0.051116,0.81793,1.6387,0.95963,-1.724,1.0663,-0.65128,0.14877,-1.3503,0
-7.294,-0.1558,1.5859,1.5165,0.32217,-2.8493,0.86861,-0.72281,-0.70169,-1.551,0
-8.0012,-0.34847,1.0982,1.3994,1.2645,-2.8946,1.9951,-0.87831,-1.8089,-0.99079,0
-6.879,0.61243,1.3931,0.99273,0.33968,-2.5271,0.41234,-0.76609,-0.86138,-1.2835,0
-7.0007,0.47063,0.11111,1.6643,-0.43706,-2.2211,-2.352,0.1119,-0.96801,-1.4666,0
-7.7867,-0.26194,0.2208,1.7733,1.1366,-3.3341,1.3965,-0.8611,-1.4784,-1.3667,0
-7.2932,0.66174,0.19794,1.0821,1.0365,-2.8302,0.84567,-1.0703,-1.7058,-1.0794,0
-7.8786,-0.21691,0.70928,1.7293,1.3868,-3.3102,1.262,-1.2441,-1.4712,-2.1144,0
-6.5524,1.7938,0.20886,-0.075435,0.75865,-2.1434,0.39646,-0.77728,-1.8306,-0.99537,0
-7.3335,0.12591,0.25639,0.66997,1.6222,-3.1126,1.1639,-0.97353,-1.3476,-1.1676,0
-6.9515,0.52216,0.00061663,0.081107,1.3869,-2.9667,0.81259,-0.92581,-1.4788,-0.98196,0
-7.4437,-0.54993,0.61125,1.432,1.4619,-2.2265,1.2509,-0.56294,0.47819,-1.3839,0
-7.1895,-0.76396,1.3692,1.3511,0.8545,-3.3094,1.0978,-0.64037,-0.38768,-1.5818,0
-7.8072,-0.89055,1.0515,1.1663,1.6708,-3.2915,2.1633,-0.7657,-1.4036,-1.0375,0
-6.8642,-0.037396,1.1444,0.90572,0.84382,-3.0798,0.37308,-0.78191,-0.51172,-1.297,0
-7.2939,0.026353,0.016453,0.7486,1.5637,-3.314,1.0034,-0.92697,-1.3459,-1.0996,0
-7.6026,-0.83615,0.15789,1.5437,1.5583,-3.7327,1.5617,-0.71399,-1.0634,-1.4397,0
-7.6043,0.85762,0.41799,0.87188,1.4615,-2.791,0.77846,-1.426,-2.0233,-1.7423,0
-6.5296,0.97941,0.085334,-0.2983,1.1237,-2.7488,0.35781,-0.94934,-1.2986,-0.95832,0
-5.8054,0.46252,1.7894,0.22685,0.72083,-2.8937,0.3453,-1.2839,-0.39245,-0.48971,0
-5.1775,1.1488,1.5536,-0.27866,0.54508,-2.432,0.078487,-1.1773,-0.59795,-0.45969,0
-5.7707,-0.14205,2.4069,1.1904,0.51412,-1.7833,0.26222,-0.95591,1.5339,-0.59048,0
-5.5979,-0.4021,3.18,1.2875,-0.017969,-2.8262,0.24702,-0.98909,0.75873,-0.8541,0
-6.1983,-0.55691,2.7661,0.95459,0.81896,-2.878,1.2044,-1.1959,-0.23623,-0.22075,0
-5.0676,0.44793,2.8361,0.59676,-0.024103,-2.3608,-0.36109,-0.97565,0.5474,-0.56824,0
-5.0668,0.43407,1.7556,1.0798,-0.6758,-2.0762,-2.5442,-0.2838,0.45371,-0.71371,0
-6.0561,-0.48183,2.0027,1.3516,0.74472,-3.2937,0.66021,-1.1963,0.11543,-0.56192,0
-5.5657,0.57785,1.6511,0.28907,0.66411,-2.7214,0.12857,-1.2009,-0.28572,-0.43955,0
-3.9096,-2.8644,2.2861,0.22377,0.39653,-0.73239,-1.053,0.13216,1.2335,0.048909,0
-4.5852,-3.5723,1.5673,0.63191,1.329,-1.7055,-0.386,0.86434,0.7777,1.229,0
-4.1154,-2.4443,2.6729,0.53779,0.61116,-1.3193,-1.0229,0.63369,1.3932,0.88499,0
-4.1996,-3.458,1.4471,0.64561,1.3296,-1.8772,-0.15065,0.95069,0.65662,1.0574,0
-5.0965,-3.1769,2.1007,0.68127,1.4149,-1.9776,-0.67455,1.1875,0.94475,1.3496,0
-3.4956,-3.0406,1.9263,0.23211,0.3924,-0.81304,-0.92595,0.028297,1.2191,0.2722,0
-4.9677,-3.6138,0.9963,0.86265,2.1289,-0.93041,-0.10921,1.4427,1.9297,0.91073,0
-5.7511,-3.2216,1.6125,0.82637,2.2122,-1.0391,-0.26332,1.7126,2.0043,0.78467,0
-4.8864,-3.617,0.75627,0.9426,1.9024,-1.6062,-0.46599,1.6451,2.0345,0.55184,0
-4.1929,-2.5991,2.4909,0.56438,0.38603,-1.7732,-1.2927,0.67272,1.4091,0.2536,0
-5.8182,-2.7194,1.8402,0.69273,2.3543,-1.149,-0.19944,2.1987,1.9298,0.70535,0
-5.5673,-2.1956,3.7241,0.53156,0.85712,-1.4659,-0.63389,1.2073,1.3822,0.87223,0
-6.0185,-3.2175,2.8175,0.26232,1.7144,-2.1164,0.077644,0.88828,0.40808,0.91976,0
-4.6557,-3.5485,1.6552,0.60653,1.2142,-1.7902,-0.43714,0.86405,0.85846,1.1883,0
-4.5741,-3.549,1.4103,0.69077,0.98263,-2.4654,-0.80313,1.0602,0.96628,0.82785,0
-3.2578,-2.7465,1.8181,0.66649,0.41824,-1.9276,-1.0328,0.47931,1.3804,0.58704,0
-5.325,-2.1214,3.6335,0.52597,0.84245,-1.5801,-0.47505,1.3325,1.2875,0.73414,0
-5.3391,-2.1653,3.4575,0.75103,0.66272,-2.0533,-0.88081,1.3874,1.3814,0.5409,0
-4.2119,-3.5037,2.1443,0.070484,0.46535,-0.97181,-0.59041,-0.68429,0.84216,-0.033881,0
-5.0131,-2.9535,3.0104,0.29773,0.7091,-1.4556,-0.73427,-0.10706,1.0648,0.57831,0
-4.7688,-3.1424,2.8315,0.35038,0.64411,-1.3611,-0.71449,-0.095525,1.0802,0.53959,0
